55724.48527837589,123.6361349072016,32.920434909086296,237774.31393821375,67.57734074285928,138.9293339183031,551.0670292847798,30457.51251630497,140.81718182599178,33.028428709797296,1082.9964363225977,3941.2136518755983,631.5698169881418,1884.3547294373693,296.42662765744944,0.0,51697.631533632186,168745.79544655338
471.69839151434564,14.79092416582338,194.3469222046155,8818.520457704988,59.73020308089655,1187.112320104923,441.9772316138881,396.8609157615715,755.5148918636114,70.66432472926907,257.8667388568016,213.58805511428935,59.756481316258814,338.8724853509384,177.3510127436054,0.0,4024.863654486031,3376.204387561951
37.39308833275234,5.139444013432195,18401.699066062494,123110.65200821908,16024.21060462209,52963.767700477314,382.04164417337034,367.643262933148,382.8139359648505,95.85324831078393,7265.884154773637,1026.4906750326386,262.96108552739685,490.37903785591556,335.8391507471028,0.0,14568.725855533723,74013.24613521813
89907.73765689346,2316.7004023525224,35188.31851590058,756652.3750373597,15525.30395258236,192142.93189046878,72482.08621129642,70057.825878824,122330.68264760931,15143.097783971101,43463.18096369594,37269.97474948077,10279.898202087963,53302.658884485616,30381.61180574312,0.0,607232.8662824953,533118.6863888243
2059.2306457364925,8.953691307494466,5015.029429418181,29780.00806447025,20213.50596797365,3168.355037605249,10810.822424727328,3981.498638808153,8338.347788760628,1350.7683456659304,1489.516812576837,5957.347027551749,4133.061419060631,2692.774083737843,1953.1033900866346,0.0,30515.202447118936,17218.734434741662
344.74727157460075,0.0,865.1070111408735,8776.022535621687,1775.846261823457,253.0101436668643,3657.1528951032496,3033.2508350351177,3700.4958052100596,840.8148107676652,20297.39098285755,6132.098902446369,2852.711686122166,3902.720170336552,2231.1731597956314,0.0,446321.0824098368,2089.6656055967
12241.491551478392,829.4380391466402,7732.234264892902,53864.303741396485,4906.87399243183,15152.50260368667,54100.842521451086,7637.870947276132,91234.57393352634,41080.33341654442,29672.06203533832,34303.30668969245,8173.224750391673,22218.963185659915,35107.13113777326,0.0,678714.7804175739,40122.707702401385
2270.0959822529817,274.9401312495584,7871.905632779597,30028.271154487313,863.2719610913048,89.16188305086845,5804.776000017258,5932.5272748095,8809.535591007607,6675.336083514283,4458.843918225616,19369.292268263864,3765.38593568329,10224.469280015943,2787.4302208824583,0.0,184124.68167534246,44560.338352289386
30064.12787194933,967.675748744543,3133.7246875487767,24947.537125890107,6750.1946847601,3154.386345816685,27219.79994924674,1757.3626649984844,58940.32765676878,12459.628586846788,14792.399050200276,20932.087590622883,7391.543578893097,6623.279948477608,9355.992908206072,0.0,533892.9913922079,37412.23524583634
4002.9793029598704,177.3504798796231,2937.149849221912,13341.546344938106,1038.1716704014577,2528.8284507457915,15153.7726567953,1814.7222025658443,11001.597567346971,9065.972705839815,5797.576197725647,14819.8071159309,1852.7828465937664,10203.220288353281,4790.986893496488,0.0,239721.0193600299,2190.2464595063093
3106.126269562096,408.0192266594237,5787.59774238308,27239.702190236356,2338.997027247804,9890.927846407823,56816.96924153291,12893.3366358645,47237.93443703785,17540.294867141005,25497.214978180484,17250.448711150053,6127.989059678185,8792.616008735211,17597.687285111002,0.0,516664.0543490522,15138.728502025258
9220.400850781136,392.6952265890018,4799.868043303338,18486.24829677932,2255.3044704300664,5161.173946372305,35847.84331339536,4150.620649763028,15183.39308144605,15678.58539590754,9787.14452870483,37549.92407725776,3489.8229427997358,3407.867035598627,4475.779204810281,0.0,470964.63063245907,446.4394327875637
4.697482877544326,1.7461566652102096,2.6213149482707485,0.0,0.0,0.0,0.0,0.0,0.0,0.3478272318760114,1488.4530406185281,1878.3635193333387,971.3547041067801,543.2051700061168,107.68058390337816,0.0,398691.9404257139,0.0
1930.8735721417165,9.28807187128618,516.056059888851,769.7004091747833,148.35705908570074,0.0,1757.8450517866113,61.043879650362186,1727.1982788211426,8795.328936410853,5104.240621853519,2397.698737876145,3310.7509163743666,56241.02636453285,12642.257293593486,0.0,369332.6175851628,41.678629275704154
2352.0951056637477,152.49046708870387,1372.0570411836518,9485.386928325874,910.6785806539827,2668.2319558280906,9704.880578633809,1337.4255499986346,17708.562336482475,7543.384035650918,5321.976655330351,6649.591429061839,10339.813178602491,5898.170055091843,15687.746724088118,0.0,210743.6828931872,7475.781244462277
481.25418599796717,32.675131771541594,301.28354365308144,2092.407542929372,193.6642806974733,592.5686922618291,2103.265873220286,287.49265638827666,3599.565657793233,1625.104724842387,1159.2345495036225,1350.6253146771448,319.7879102309838,877.2880336108881,1386.1973168928796,0.0,26577.037973056533,1560.720142727146
331087.67069268075,12347.69473843626,194664.0033326273,863388.1220394928,70896.58030875781,215400.70079600887,810984.598435453,119566.46006429238,346011.0725780041,199815.37865841427,587572.1885147528,426712.317111018,339727.94620300806,277144.074147576,170440.40909567795,43451.835869996365,0.0,0.0
8017.116659960042,2796.4832490687763,20918.782560991804,478240.5555691455,4717.9787535857895,2580.6585590736913,29272.79117861573,74176.77655984863,62692.83195219964,2623.7947328225378,25820.39078887112,3543.5198745300413,0.0,0.0,5597.139083958155,1088.3300297154003,0.0,0.0
