region,sector,x_in,dir_losses,x_out,total_losses,ind_losses
Ciudad_de_Buenos_Aires,I,140634.96301833427,-0.0,140420.73439128647,-214.22862704779254,-214.22862704779254
Ciudad_de_Buenos_Aires,J,283897.02730724245,-0.0,283180.93556053966,-716.0917467027903,-716.0917467027903
Ciudad_de_Buenos_Aires,K,159317.34874167162,-0.0,159294.59683695476,-22.751904716860736,-22.751904716860736
Ciudad_de_Buenos_Aires,L,107890.31993726165,-0.0,107869.81127840803,-20.508658853621455,-20.508658853621455
Ciudad_de_Buenos_Aires,M,58529.37253243577,-0.0,58527.624255079856,-1.7482773559167981,-1.7482773559167981
Ciudad_de_Buenos_Aires,N,73117.60133692902,-0.0,73113.97617402142,-3.625162907599588,-3.625162907599588
Ciudad_de_Buenos_Aires,O,29497.7738213162,-0.0,29493.480819399054,-4.293001917147194,-4.293001917147194
Ciudad_de_Buenos_Aires,P,82948.96119810308,-0.0,82868.37547790058,-80.58572020249267,-80.58572020249267
Cordoba,A,34721.24599994109,-7985.886579986451,26735.3594199436,-7985.886579997492,-1.1041265679523349e-08
Cordoba,B,463.9882968906011,-0.0,462.0049190972976,-1.9833777933034753,-1.9833777933034753
Cordoba,C,4042.249106469052,-0.0,4035.357562408914,-6.891544060138131,-6.891544060138131
Cordoba,D,89555.02149973522,-0.0,89096.25354829238,-458.76795144283096,-458.76795144283096
Cordoba,E,6024.546933008886,-0.0,6006.225812951231,-18.321120057655207,-18.321120057655207
Cordoba,F,21689.503328586903,-0.0,21657.275476242154,-32.22785234474941,-32.22785234474941
Cordoba,G,31426.994338713816,-0.0,31355.578041848472,-71.41629686534361,-71.41629686534361
Cordoba,H,10169.949356755782,-0.0,10167.720310630388,-2.229046125394234,-2.229046125394234
Cordoba,I,22480.222770934513,-0.0,22428.275375560766,-51.947395373746986,-51.947395373746986
Cordoba,J,16823.199413492577,-0.0,16781.87884185275,-41.320571639826085,-41.320571639826085
Cordoba,K,25235.773012042304,-0.0,25232.380071232194,-3.3929408101103036,-3.3929408101103036
