region,sector,x_in,dir_losses,x_out,total_losses,ind_losses
Buenos_Aires,A,294219.9572961069,-38248.594448493895,255971.36284759792,-38248.594448508986,-1.5090336091816425e-08
Buenos_Aires,B,3315.142031704544,-0.0,3301.1998648173344,-13.942166887209623,-13.942166887209623
Buenos_Aires,C,72582.06534349202,-0.0,72274.04422897208,-308.0211145199428,-308.0211145199428
Buenos_Aires,D,1367289.0445243453,-0.0,1359817.1870798322,-7471.8574445131235,-7471.8574445131235
Buenos_Aires,E,177825.28794244086,-0.0,177299.27876667836,-526.009175762505,-526.009175762505
Buenos_Aires,F,224926.87461924186,-0.0,224653.90063263132,-272.9739866105374,-272.9739866105374
Buenos_Aires,G,383216.0583358135,-0.0,382408.0286439844,-808.0296918291133,-808.0296918291133
Buenos_Aires,H,150192.07195614156,-0.0,150134.70427752985,-57.36767861171393,-57.36767861171393
Buenos_Aires,I,276414.0115451178,-0.0,275779.693274985,-634.3182701328187,-634.3182701328187
Buenos_Aires,J,317592.5637468055,-0.0,316563.91998760606,-1028.6437591994181,-1028.6437591994181
Buenos_Aires,K,55390.62446245622,-0.0,55323.03145797053,-67.59300448568683,-67.59300448568683
Buenos_Aires,L,197177.98863402338,-0.0,197174.01249547588,-3.9761385474994313,-3.9761385474994313
Buenos_Aires,M,90390.86803785981,-0.0,90375.90139635261,-14.966641507198801,-14.966641507198801
Buenos_Aires,N,200315.955990506,-0.0,200312.5219679752,-3.4340225307969376,-3.4340225307969376
Buenos_Aires,O,207576.8884483177,-0.0,207520.3786596292,-56.50978868850507,-56.50978868850507
Buenos_Aires,P,352657.4488881003,-0.0,352656.2106649199,-1.2382231803494506,-1.2382231803494506
Catamarca,A,82.19513709826167,25.48049250046112,64.50642976451827,-17.688707333743395,-43.16919983420452
Catamarca,B,0.3778576333732886,-0.0,0.37783593890794615,-2.169446534244779e-05,-2.169446534244779e-05
Catamarca,C,2234.6061596819773,-0.0,2233.155155835993,-1.45100384598436,-1.45100384598436
Catamarca,D,626.8325242315228,-0.0,626.6523691882467,-0.18015504327615872,-0.18015504327615872
Catamarca,E,70.81813650153747,-0.0,70.81240219109195,-0.005734310445518531,-0.005734310445518531
Catamarca,F,179.6807333759466,-0.0,179.67124200892974,-0.009491367016863705,-0.009491367016863705
Catamarca,G,314.11649233940005,-0.0,314.09197163061356,-0.024520708786496925,-0.024520708786496925
Catamarca,H,91.68647786495147,-0.0,91.68546620887012,-0.0010116560813457909,-0.0010116560813457909
Catamarca,I,226.41010118203806,-0.0,226.38609018672307,-0.024010995314995398,-0.024010995314995398
Catamarca,J,222.85243927084227,-0.0,222.8093666941477,-0.043072576694555664,-0.043072576694555664
Catamarca,K,35.3080277760937,-0.0,35.30673053518086,-0.0012972409128408913,-0.0012972409128408913
Catamarca,L,120.03028000902478,-0.0,120.03025455772286,-2.545130192288525e-05,-2.545130192288525e-05
Catamarca,M,57.98778176594246,-0.0,57.98763465198236,-0.00014711396009658984,-0.00014711396009658984
Catamarca,N,121.25139723958048,-0.0,121.25134027216559,-5.69674148920285e-05,-5.69674148920285e-05
Catamarca,O,122.2299755717408,-0.0,122.22930456484823,-0.0006710068925599444,-0.0006710068925599444
Catamarca,P,213.36226618482587,-0.0,213.36224801089978,-1.8173926093822956e-05,-1.8173926093822956e-05
Chaco,A,670.8600496836432,-87.21180645887361,76.75810267406132,-594.1019470095819,-506.8901405507082
Chaco,B,1.1946835717182769,-0.0,1.1946470151914395,-3.655652683742794e-05,-3.655652683742794e-05
Chaco,C,31.30113686149439,-0.0,31.299649901592225,-0.0014869599021629654,-0.0014869599021629654
Chaco,D,1407.2382489853678,-0.0,1406.3461927770707,-0.8920562082971628,-0.8920562082971628
Chaco,E,209.60910767320135,-0.0,209.57185334538627,-0.037254327815077204,-0.037254327815077204
